key,title,reason
FONT2025,Optimizing an Electronic Health Record System Used to Help Health Care Professionals Comply With a Standardized Care Pathway for Heart Failure During the Transition From Hospital To Chronic Care: Qual,no_IaC_term
LONGO2021613,28 - Future developments in vehicle-to-grid technologies,no_IaC_term
WATSON2024,MLOps:,no_IaC_term
FANNOUCH2025100321,Enhancing DataOps practices through innovative collaborative models: A systematic review,no_IaC_term
QIU2025105679,The effect of fiscal anti-poverty funds on enterprises' non-tax burden in China,no_IaC_term
SIINO2025104281,Integrating Large Language Models into network testbeds: A novel approach for automated experimentation and optimization,no_IaC_term
BOUDREAU2025,Balancing Costs and Benefits: A Less DanGerous Protocol for Myocardial Infarction Complicated by Cardiogenic Shock,no_IaC_term;no_quality_term
YAMIN2022102635,Modeling and executing cyber security exercise scenarios in cyber ranges,no_IaC_term
DOMMER2025168925,PaVE 2.0: Behind the Scenes of the Papillomavirus Episteme,no_quality_term
WARNETT2025112257,"A model-driven, metrics-based approach to assessing support for quality aspects in MLOps system architectures",no_IaC_term
GOEL2008914,Integrating the global enterprise using Six Sigma: Business process reengineering at General Electric Wind Energy,no_IaC_term
FATI2024,Transforming Application Development With Serverless Computing,no_IaC_term
MBUNGE2023100097,"Application of deep learning and machine learning models to improve healthcare in sub-Saharan Africa: Emerging opportunities, trends and implications",no_IaC_term
ROSSI2025104842,Implementation of a Digital Maturity Framework for Biobanking,no_IaC_term;no_quality_term
CALATRAVA2023100571,A survey of the European Open Science Cloud services for expanding the capacity and capabilities of multidisciplinary scientific applications,no_IaC_term
TORKURA2021102124,Continuous auditing and threat detection in multi-cloud infrastructure,no_IaC_term
BUSCHHAUS2024103033,Lessons learned from applying model-driven engineering in 5 domains: The success story of the MontiGem generator framework,no_IaC_term
LU2019564,uBaaS: A unified blockchain as a service platform,no_IaC_term
SIMONE2025307,Valvular Heart Disease: Classic Presentations and Contemporary Treatment,no_IaC_term;no_quality_term
DJORDJEVIC2025101380,Quantifying the impacts of digital automatic coupling on rail freight in Europe: Overview and case studies,no_IaC_term
HAYMOND202137,Chapter 3 - Machine learning and big data in pediatric laboratory medicine,no_IaC_term
HAVAS2016130,Perceived landscape values in the Ogasawara Islands,no_IaC_term
DEHURY2022111164,TOSCAdata: Modeling data pipeline applications in TOSCA,no_quality_term
SIRIAPORN2025101367,Citizen-centric design in mHealth: Concept mapping for active transportation promotion,no_IaC_term
ABRAMOVA2022102473,"One for all, all for one: Social considerations in user acceptance of contact tracing apps using longitudinal evidence from Germany and Switzerland",no_IaC_term
POZULP2024,Status of Mercury and Imp: Two Monte Carlo Transport Codes Developed Using Shared Infrastructure at Lawrence Livermore National Laboratory,no_IaC_term;no_quality_term
KUMAR1988283,Incentive system for coders in medical records,no_IaC_term
ISLAM2020106954,A case study of agile software development for safety-Critical systems projects,no_IaC_term
BERNARDO2024254,Software Quality Assurance as a Service: Encompassing the quality assessment of software and services,no_IaC_term
BENNETT2019105907,Infrastructure investments and entrepreneurial dynamism in the U.S.,no_IaC_term
REINHARTZBERGER2025102469,Special Issue of CAiSE 2023 Best Papers,no_IaC_term;no_quality_term
ZHANG2025112331,Navigating the DevOps landscape,no_IaC_term;no_quality_term
HORSBURGH2025106637,"HydroServer: A software stack supporting collection, communication, storage, management, and sharing of data from in situ environmental sensors",no_IaC_term;no_quality_term
ALRABAEE2019S3,On the feasibility of binary authorship characterization,no_IaC_term
BUCAIONI2026112612,A checklist of quality concerns for architecting ML-intensive systems,no_IaC_term
KRISHNAN2020175,10 - Building the big data application,no_IaC_term
CASTELLANOS2021110869,ACCORDANT: A domain specific-model and DevOps approach for big data analytics architectures,no_IaC_term
KRAMERKOSTECKA2022102066,A novel method to map community- and neighborhood-level access to rural physical activity built environments in the United States,no_IaC_term;no_quality_term
STAHL201776,Cinders: The continuous integration and delivery architecture framework,no_IaC_term
LIOR201321,Chapter 2 - Design and Development Models and Processes,no_IaC_term;no_quality_term
FUENTES2020363,Impact of the COVID-19 pandemic on the organisation of stroke care. Madrid Stroke Care Plan,no_IaC_term
LEITE2021106672,The organization of software teams in the quest for continuous delivery: A grounded theory approach,no_IaC_term
KING2012673,Load and resistance factor design of fiber reinforced polymer composite bridge deck,no_IaC_term
KIM2014509,Overview of the standard problems of the ATLAS facility,no_IaC_term
CHU2025110589,Maximum entropy-based modeling of community-level hazard responses for civil infrastructures,no_IaC_term
VANHOLSTEIN2021133,People with intellectual disability and the digitization of services,no_IaC_term
GIAMATTEI2024111906,Monitoring tools for DevOps and microservices: A systematic grey literature review,no_IaC_term
BISCOFF2012354,"Scenario of the emerging shift from gasoline to LPG fuelled cars in Ghana: A case study in Ho Municipality, Volta Region",no_IaC_term;no_quality_term
BOKLE2025100701,"A concept of a decentral server infrastructure to connect farms, secure data, and increase the resilience of digital farming",no_quality_term
YU2021110129,Key technology and application analysis of quick coding for recovery of retired energy vehicle battery,no_IaC_term
KIM2013871,SECOND ATLAS DOMESTIC STANDARD PROBLEM (DSP-02) FOR A CODE ASSESSMENT,no_IaC_term
RONG2025100277,Federated Large Domain Model System,no_IaC_term;no_quality_term
CHEN2015205,Using simulation to evaluate error detection strategies: A case study of cloud-based deployment processes,no_IaC_term
NUNEZVARELA2020102480,Dynamic creation of source code models for the extraction of code metrics data through grammar querying,no_IaC_term;no_quality_term
SUFRI2024223,"Implementation outcomes of disaster risk reduction (DRR) policy in public facilities (PFs): Aceh perspective, Indonesia",no_IaC_term
XUE201836,RootAgency: A digital signature-based root privilege management agency for cloud terminal devices,no_IaC_term
SETIAWAN2018944,Improved behavior model based on sequential rule mining,no_IaC_term
CAPPELLETTI2025102954,A question of strategic legislation: Can the EU deal with cybersecurity issues in space?,no_IaC_term
CASOLA2018235,Chapter 11 - Monitoring Data Security in the Cloud: A Security SLA-Based Approach,no_IaC_term
DEMDELESPOSTE2019427,Design and evaluation of a scalable smart city software platform with large-scale simulations,no_IaC_term
ZHOU2025102965,Entrepreneurship in the digital era,no_IaC_term
MORESCHINI2026112599,The Evolution of Technical Debt from DevOps to Generative AI: A multivocal literature review,no_IaC_term
LUZ2019110384,"Adopting DevOps in the real world: A theory, a model, and a case study",no_IaC_term
MAGNETTI2025104116,"Towards an intersectional justice approach to carbon taxation: Energy poverty, vulnerable households, and revenue recycling in Ireland",no_IaC_term
PAPI201721,Technical requirements for copyright protection of electronic theses and dissertations in INSTD,no_IaC_term
RUSSELL20011,Chapter 1 - Hacking Methodology,no_IaC_term
CASADOSANZ2019100377,Population ageing and rural road accidents: Analysis of accident severity in traffic crashes with older pedestrians on Spanish crosstown roads,no_IaC_term
WEI2025339,Chapter 13 - Global tsunami hazards and risks,no_IaC_term
SONG2015242,ATLAS program for advanced thermal-hydraulic safety research,no_IaC_term
MOSLEH2025544,A methodology for quantitative risk assessment of a high-capacity hydrogen fueling station with liquid hydrogen storage,no_IaC_term
MULWA2025100226,"Aligning the management of nature-based solutions to locally led adaptation principles: A case study of sand dams in Makueni County, Kenya",no_IaC_term
BAGHDASSARIAN2024100758,Combining LIANA and Tensor-cell2cell to decipher cell-cell communication across multiple samples,no_IaC_term
SCHANDL2020121770,A spatiotemporal urban metabolism model for the Canberra suburb of Braddon in Australia,no_IaC_term
BORNSTEINFORST2017,Establishing Good Laboratory Practice at Small Colleges and Universities,no_IaC_term
QUANGQUANG202319,Why adaptation falters: principles for climate change adaptation policy assessment in Vietnam,no_IaC_term
MUNRO1988225,"ECSTASY - An Environment for Control System Theory, Analysis and Synthesis",no_IaC_term
SRIVASTAVA201462,Self-reliant mobile code: a new direction of agent security,no_IaC_term
KNUDSEN202181,Centers of data appropriation: evidence from a Nordic hotel chain,no_IaC_term;no_quality_term
WHITE2023182,What factors contribute to e-scooter crashes: A first look using a naturalistic riding approach,no_IaC_term;no_quality_term
LIU201537,An empirical study on implementing highly reliable stream computing systems with private cloud,no_IaC_term
ACQUAH2025579,AI-powered public service and persons with disabilities (PWDs): questioning the commitment to bridging digital inclusivity gap in Ghana,no_IaC_term
HELMY2020142,Exploring Critical Success Factors for Public Private Partnership Case Study: The Educational Sector in Egypt,no_IaC_term
MUNRO1989225,"ECSTASY — AN ENVIRONMENT FOR CONTROL SYSTEM THEORY, ANALYSIS, AND SYNTHESIS",no_IaC_term
RAUBACKAUBIN2021101407,Helastic: On combining threshold-based and Serverless elasticity approaches for optimizing the execution of bioinformatics applications,no_IaC_term
ALI2025104599,"Security and privacy in multi-cloud and hybrid cloud environments: Challenges, strategies, and future directions",no_IaC_term
OTOUM2025,Remote Labs in Cybersecurity Education:,no_IaC_term
HERDING2022117001,An agent-based infrastructure for assessing the performance of planning approaches for semiconductor supply chains,no_IaC_term
RAJ2025,Demystifying the cloud-native artificial intelligence (CNAI) paradigm,no_quality_term
DEKA20181,1 - Transportation Cyber-Physical System and its importance for future mobility,no_IaC_term
WU2015737,"Carbon footprint accounting in support of city water supply infrastructure siting decision making: a case study in Ningbo, China",no_IaC_term
20061,Chapter 1 - Hacking Methodology,no_IaC_term
LONG2021112302,Who supports which low-carbon transport policies? Characterizing heterogeneity among Canadian citizens,no_IaC_term
VANGENDEREN2025100199,Picture: A web application for decision support in glioma surgery,no_IaC_term;no_quality_term
CASCAVILLA2021102258,Cybercrime threat intelligence: A systematic multi-vocal literature review,no_IaC_term
10.1145/3704440.3704778,An LLM-driven Framework for Dynamic Infrastructure as Code Generation,no_quality_term
10.1145/3578245.3584937,Challenges Towards Modeling and Generating Infrastructure-as-Code,no_quality_term
